time,OH,O3,H2O2,HO2,O2-,ONOOH,O2NOOH,O3-,NO3,Cl,Cl2-,HOCl-,Cl2,HClO,ClO-,ClNO2,HOClH,ClO,ClO2,Cl2O2,HClO2,ClO2-,NO2-,NO3-,NO,NO2,N2O3,N2O4,N2O5,HONO,HONO2,ONOO-,O2NOO-,HO2-,O-,H,HO3,Cl-,H+,OH-,O2,pH,HONO_total,HONO2_total,H2O2_total,HO2_total,ONOOH_total,O2NOOH_total,HClO_total,HClO2_total
230.0,7.964917234214286e-15,3.886946616722456e-09,7.014244120182798e-06,2.800884148457145e-12,1.3953033483557326e-12,4.250084286633877e-13,5.021086490611979e-10,4.32267907019178e-15,1e-30,2.3884631431138525e-15,1.4845862397921578e-15,1.9223621082148478e-16,4.223150504252186e-12,5.474655942367721e-10,5.441646448539477e-13,3.614515401187165e-10,1e-30,2.4218753526016017e-12,5.02749181530009e-21,8.796180489531567e-17,4.16459302156908e-19,1.4687438387313207e-16,2.298147139021575e-06,3.722970082217685e-05,1e-30,1.6369419936079367e-09,1e-30,1.5349463216474087e-13,1e-30,1.8365566974096193e-07,5.4139726252837903e-11,3.355606551836955e-15,1.9868779638332126e-11,4.935763789273013e-13,1e-30,1e-30,9.750106769387576e-15,0.15399999912308757,3.18146030753323e-05,3.143210674771416e-10,0.0002514342585776189,4.497373490729446,2.481802808762537e-06,3.72297549619031e-05,7.014244613759177e-06,4.1961874968128774e-12,4.2836403521522467e-13,5.2197742869953e-10,5.480097588816261e-10,1.47290843175289e-16
231.0,6.620904049346961e-15,3.867447269377523e-09,7.044454802029207e-06,2.82833293987067e-12,1.4014972323896897e-12,4.62181885726582e-13,5.140894004344021e-10,3.3405332761666157e-15,1e-30,2.4586762439768883e-15,1.1289612735986252e-15,1e-30,4.355701837909553e-12,5.569705414374207e-10,5.506731971046878e-13,3.630851144335597e-10,3.459915852018895e-15,2.440644578627541e-12,5.0251307222222386e-21,8.933015620391593e-17,4.2027043402076396e-19,1.4743159074176295e-16,2.3050043313634497e-06,3.7425547289404464e-05,1e-30,1.6655810329311075e-09,1e-30,1.5888961319794053e-13,1e-30,1.8518680240951025e-07,5.4715005469964124e-11,3.6297326093720165e-15,2.023486739004956e-11,4.930705909636563e-13,1.1700808035039455e-15,1e-30,9.339085711234334e-15,0.1539999991115205,3.198440581128565e-05,3.1265236124760257e-10,0.0002514429028690008,4.495061712955699,2.4901911337729597e-06,3.742560200440993e-05,7.044455295099798e-06,4.22983017226036e-12,4.658116183359539e-13,5.343242678244517e-10,5.575212146345254e-10,1.478518611757837e-16
232.0,5.4799950248745924e-15,3.8603749423396705e-09,7.074686103581619e-06,2.8319963174528093e-12,1.396052965632662e-12,4.2441332339514355e-13,5.18372077741776e-10,3.8955659041433754e-15,1e-30,2.2251885483711415e-15,3.9087500990142554e-15,1.9991885250042617e-15,4.482022085646033e-12,5.627813313133943e-10,5.535398525914e-13,3.563717857598118e-10,1e-30,2.4379856388712256e-12,5.033069352935467e-21,8.913537325563326e-17,4.239300491600948e-19,1.4794606303661217e-16,2.3119029557153935e-06,3.761788003309841e-05,1e-30,1.6581699561332027e-09,1e-30,1.5747321146724412e-13,1e-30,1.8670690893865938e-07,5.528217301994271e-11,3.3158755335962324e-15,2.0297886108412105e-11,4.92624930591131e-13,5.827452112701248e-16,1e-30,9.28757231565552e-15,0.1539999991120434,3.2150726334167754e-05,3.1103496375360684e-10,0.0002514515541558286,4.492809211251178,2.498609864654053e-06,3.761793531527143e-05,7.074686596206549e-06,4.228049283085471e-12,4.277291989287398e-13,5.386699638501881e-10,5.633348711659857e-10,1.4836999308577225e-16
233.0,6.53466002898592e-15,3.845170519501182e-09,7.104916950765784e-06,2.947386369834575e-12,1.4453883912776588e-12,4.58821768404149e-13,5.270976670486484e-10,4.012281220515845e-15,1.0312679926000028e-20,2.4161416112307023e-15,8.425494144118864e-16,1e-30,4.355258770712263e-12,5.593211218825513e-10,5.472789089643719e-13,3.5934628777743835e-10,1.2807413970493848e-17,2.4530666268393074e-12,5.037927100286136e-21,9.024170548566099e-17,4.2786430498435926e-19,1.4854346424833607e-16,2.318747070577517e-06,3.781184107951319e-05,1e-30,1.6570218727058685e-09,1e-30,1.5726595148997304e-13,1e-30,1.8823738750236878e-07,5.585735057176977e-11,3.566083483585965e-15,2.0532346539380815e-11,4.921602080466331e-13,6.09583497786373e-16,1e-30,9.610737504023442e-15,0.15399999911264525,3.23185976952138e-05,3.0941936572578897e-10,0.0002514602301812568,4.490547491537394,2.506984458079886e-06,3.781189693686376e-05,7.104917442925992e-06,4.392774761112234e-12,4.62387851887735e-13,5.476300135880291e-10,5.598684007915156e-10,1.4897132855332043e-16
234.0,6.701197066347156e-15,3.831632607170165e-09,7.135145474645421e-06,2.954599551697619e-12,1.4414511501705872e-12,4.4028159016040745e-13,5.325454922065491e-10,4.421753876047791e-15,1e-30,2.3087943734453687e-15,1.2072921906212973e-15,3.0080857043469087e-16,4.4157720734364476e-12,5.626407358629028e-10,5.476870520525248e-13,3.589168302556804e-10,1e-30,2.4553445653405957e-12,5.042179660193871e-21,9.040926694979897e-17,4.3182578422594547e-19,1.4914540295402767e-16,2.3255914743687503e-06,3.8005483949897225e-05,1e-30,1.6587965047288965e-09,1e-30,1.5760262514096236e-13,1e-30,1.897719958849077e-07,5.643453690778415e-11,3.404331378186835e-15,2.0637544100800472e-11,4.917044441389107e-13,1e-30,1e-30,1.0094262294035147e-14,0.15399999910950618,3.24861839083485e-05,3.078231665563569e-10,0.00025146890968375126,4.4883013014245865,2.515363470253658e-06,3.800554038443413e-05,7.135145966349866e-06,4.3960507018682064e-12,4.436859215385943e-13,5.531830363073496e-10,5.631884229149553e-10,1.495772287382536e-16
235.0,5.681698419715791e-15,3.820184113128804e-09,7.165408576370714e-06,2.8874261048585016e-12,1.4014641516539611e-12,4.2213368265916714e-13,5.314616676590289e-10,4.173113822486197e-15,1e-30,1.419222928099012e-15,5.207058035952101e-15,4.543678524729998e-15,4.502638220828208e-12,5.524940143772929e-10,5.350553268036967e-13,3.582561544849129e-10,5.9164567891575885e-30,2.4350385440484897e-12,5.038593599443518e-21,8.892052787298511e-17,4.352775495133926e-19,1.4956755103159982e-16,2.332461052688121e-06,3.819878324010762e-05,1e-30,1.6463019426200484e-09,1e-30,1.5525056069761355e-13,1e-30,1.9131247310261138e-07,5.7013593458057143e-11,3.247290345185266e-15,2.049005200761398e-11,4.912607579701385e-13,8.558189379860436e-17,1e-30,9.683390384108264e-15,0.15399999912003823,3.2653435850813584e-05,3.0624648645514104e-10,0.0002514775883653747,4.486071114770475,2.5237735257907322e-06,3.819884025370108e-05,7.1654090676314715e-06,4.288890256512463e-12,4.253809730043524e-13,5.519517196666429e-10,5.530290697040966e-10,1.5000282858111322e-16
236.0,5.511801903452696e-15,3.800335125748255e-09,7.195645761567578e-06,2.972984419599577e-12,1.435583643797213e-12,4.323721763642995e-13,5.373586154808853e-10,4.3791113616586566e-15,1e-30,1.6115672625945446e-15,2.3559183020540567e-15,1.5766310279335273e-15,4.384248436202111e-12,5.493748005924875e-10,5.29303301821686e-13,3.6059106357883715e-10,2.033157150723156e-15,2.4388361127110735e-12,5.0300442798318346e-21,8.91981764771994e-17,4.388157305373723e-19,1.5000925562666367e-16,2.3392787828285576e-06,3.839337846268593e-05,1e-30,1.656764738824645e-09,1e-30,1.5722754937669697e-13,1e-30,1.9286175455848255e-07,5.759973184766254e-11,3.3089759236449672e-15,2.0611048474032663e-11,4.908012311321412e-13,1e-30,1e-30,1.0032691819662763e-14,0.15399999912093487,3.282193126311428e-05,3.0467433253198393e-10,0.0002514862838740018,4.483835868370152,2.53214053738704e-06,3.839343606241778e-05,7.195646252368809e-06,4.40856806339679e-12,4.356811522879445e-13,5.579696639549179e-10,5.499041038943091e-10,1.5044807135720103e-16
237.0,5.7692965452654855e-15,3.787267526797293e-09,7.225887560155631e-06,2.9262830673821626e-12,1.4058696472373041e-12,4.179077063652725e-13,5.401657922638994e-10,4.21084041197534e-15,1e-30,1.4663295393026635e-15,5.127010587080042e-15,3.1436259879346857e-15,4.509431720272438e-12,5.485019368123959e-10,5.257834184809331e-13,3.580652764386269e-10,1e-30,2.430664418493419e-12,5.024815978431912e-21,8.860150340426576e-17,4.421476389630909e-19,1.503820602954227e-16,2.346114183307623e-06,3.8586676537667684e-05,1e-30,1.6589373656057336e-09,1e-30,1.576345903421885e-13,1e-30,1.9441081671790018e-07,5.81846805417833e-11,3.1820653906565225e-15,2.061369272035763e-11,4.903655137137853e-13,7.692234600678733e-18,1e-30,9.755853129020397e-15,0.15399999912395745,3.2989161703733484e-05,3.031298609466717e-10,0.0002514949828272092,4.481628720285769,2.5405250000255233e-06,3.858673472234823e-05,7.225888050521145e-06,4.332152714619467e-12,4.2108977175592905e-13,5.607794849842571e-10,5.490277202308769e-10,1.508242079343858e-16
238.0,7.297135916751989e-15,3.77058008101528e-09,7.256135426614408e-06,3.0435783248657404e-12,1.4547751433207088e-12,4.4048731167166484e-13,5.440004531748927e-10,3.8941211725658135e-15,1e-30,2.334399999875342e-15,1.5653635141236862e-15,5.782576202404791e-16,4.3332755118517446e-12,5.417512995203176e-10,5.166677465372302e-13,3.611297741578385e-10,1e-30,2.4242549279675136e-12,5.0145258737795415e-21,8.81350026588117e-17,4.453201125304824e-19,1.506897455503454e-16,2.352925050708291e-06,3.878162224221997e-05,1e-30,1.6613354555252765e-09,1e-30,1.5809750731004006e-13,1e-30,1.9597320900110328e-07,5.8777969926751e-11,3.3369122970610727e-15,2.065430809002007e-11,4.89910524280089e-13,1e-30,1e-30,9.741268056833096e-15,0.15399999912790077,3.3158021636189764e-05,3.015861473799652e-10,0.000251503688848108,4.479411389403948,2.5488982597093943e-06,3.8781681020189894e-05,7.256135916524933e-06,4.4983534681864496e-12,4.438242239687259e-13,5.646547612649128e-10,5.422679672668548e-10,1.5113506566287588e-16
239.0,6.509232186072322e-15,3.752706448889922e-09,7.2863360563006666e-06,3.087985699922854e-12,1.468525974920023e-12,5.12188234103166e-13,5.574147966361691e-10,4.402761799300738e-15,1e-30,2.381006391455144e-15,7.383798226437873e-16,1e-30,4.418423828419006e-12,5.522391128047224e-10,5.240026879679836e-13,3.6106646358741275e-10,7.35503515823804e-16,2.445212099761446e-12,5.010640917037956e-21,8.966502071689514e-17,4.489628289311982e-19,1.5115298842539597e-16,2.359655543625611e-06,3.897651180117089e-05,1e-30,1.687292230261197e-09,1e-30,1.6305248859014256e-13,1e-30,1.9753418200713874e-07,5.937404226225342e-11,3.860432381295791e-15,2.105643504960878e-11,4.894581335437093e-13,1e-30,1e-30,1.0216698900897707e-14,0.1539999991171373,3.332680250678942e-05,3.0005878895710964e-10,0.000251512421441288,4.477206352114188,2.55718972563275e-06,3.897657117521315e-05,7.2863365457588e-06,4.556511674842877e-12,5.160486664844618e-13,5.784712316857779e-10,5.527631154926904e-10,1.5160195125432718e-16
240.0,6.7633952988796e-15,3.739725265310165e-09,7.31660495638944e-06,3.1064538603381826e-12,1.4698242190640402e-12,4.3408345964823454e-13,5.558452172026332e-10,4.348039367322223e-15,1e-30,2.3129844712835973e-15,1.3320531596684018e-15,1.3747607346260016e-16,4.337941159969295e-12,5.375082059800021e-10,5.07441042474587e-13,3.622347791899954e-10,1e-30,2.4240529654812495e-12,5.0016809814131414e-21,8.812050137401548e-17,4.521519770606637e-19,1.5145545704051643e-16,2.366481720295941e-06,3.917228037559458e-05,1e-30,1.6551612994336825e-09,1e-30,1.5693907965091297e-13,1e-30,1.9911439678675946e-07,5.997611942335128e-11,3.255170413085558e-15,2.0890766014544738e-11,4.890013956343351e-13,6.521817275225152e-18,1e-30,1.0162588836549057e-14,0.15399999913078363,3.3496505990897835e-05,2.985385998980714e-10,0.0002515211302098132,4.4750004917097606,2.5655961170827003e-06,3.9172340351714e-05,7.316605445390835e-06,4.5762780794022226e-12,4.373386300613201e-13,5.767359832171779e-10,5.380156470224768e-10,1.519076090175771e-16
241.0,6.642234263918412e-15,3.718287268087899e-09,7.346796474085082e-06,3.122690389375827e-12,1.470012095869589e-12,4.951555139510675e-13,5.718839134826558e-10,4.303137193093802e-15,1e-30,2.2119150388434924e-15,1.3340068455484168e-15,1e-30,4.460224531873461e-12,5.4864723468499e-10,5.153297040224194e-13,3.653062030797161e-10,1e-30,2.4547050717408193e-12,4.9971016374640715e-21,9.036282812731676e-17,4.560784296196222e-19,1.5199577436924198e-16,2.3731744539195906e-06,3.936919859123865e-05,1e-30,1.6906022562821194e-09,1e-30,1.6370459283596085e-13,1e-30,2.0069552227804785e-07,6.058492751135219e-11,3.694312260963853e-15,2.1384537512792907e-11,4.885285964071725e-13,2.332009312774533e-17,1e-30,1.0115549256255442e-14,0.15399999911614742,3.366727902574042e-05,2.970243004299358e-10,0.00025152987662570823,4.472791981677176,2.5738699761976386e-06,3.936925917616616e-05,7.346796962613678e-06,4.592702485245416e-12,4.988498262120313e-13,5.932684509954488e-10,5.491625643890125e-10,1.524518527988616e-16
242.0,6.3768264973364e-15,3.706446664802697e-09,7.377034192449033e-06,3.1199909556823334e-12,1.4613503717339347e-12,4.624175672951448e-13,5.760964411965307e-10,4.269299944558385e-15,1e-30,1.7530799155623218e-15,5.0557066930986686e-15,2.4990403116808437e-15,4.578695234737811e-12,5.446558488270129e-10,5.0900633907928e-13,3.644110215520982e-10,2.5167621104944855e-27,2.4504344804175506e-12,4.997235334841465e-21,9.004893975707817e-17,4.598838271530837e-19,1.5249273588507451e-16,2.379938693305074e-06,3.956556682163785e-05,1e-30,1.676182219857127e-09,1e-30,1.6093886494746885e-13,1e-30,2.0228549873554197e-07,6.119506107528953e-11,3.4326959997809963e-15,2.1433653803633423e-11,4.880707887453936e-13,1.56026852264351e-17,1e-30,1.005546982014054e-14,0.15399999912066936,3.383755546819319e-05,2.95529622682107e-10,0.0002515386082590085,4.470601019303876,2.582224192040616e-06,3.9565628016698925e-05,7.377034680519822e-06,4.581341327416268e-12,4.658502632949257e-13,5.975300950001641e-10,5.451648551660922e-10,1.529526197122276e-16
243.0,6.316565239480439e-15,3.6915156595656295e-09,7.407262471927346e-06,3.2156089474871336e-12,1.4986358883648662e-12,4.54092281875458e-13,5.815900625387881e-10,4.373555956899713e-15,1e-30,2.0580176527626594e-15,3.1617757173364252e-15,3.936230219482927e-15,4.507597075540015e-12,5.446592607800689e-10,5.064747426733692e-13,3.624559089185057e-10,7.698191234795319e-16,2.4507809390690077e-12,4.994753650909253e-21,9.007432727501756e-17,4.636417838203677e-19,1.5297324106341197e-16,2.3866727085423968e-06,3.9761032880120285e-05,1e-30,1.676015852328203e-09,1e-30,1.6090485822603813e-13,1e-30,2.0387311886753535e-07,6.18051631880141e-11,3.354107830268037e-15,2.1530289894387733e-11,4.876302443226483e-13,2.7205540242302095e-18,1e-30,1.0314315964247669e-14,0.15399999912263831,3.4006904345858086e-05,2.9405793300965256e-10,0.00025154735092334547,4.468432900166705,2.590545827409932e-06,3.976109468528347e-05,7.40726295955759e-06,4.714244835852e-12,4.57446389705726e-13,6.031203524331759e-10,5.451657355227423e-10,1.5343688284723234e-16
244.0,7.53710754733675e-15,3.677094863789377e-09,7.437499949524552e-06,3.270548042207908e-12,1.5166908267472833e-12,4.630308229735484e-13,5.874094892416728e-10,4.443543070186611e-15,1e-30,2.4658498572168593e-15,1e-30,7.606566996766052e-16,4.4131628286521754e-12,5.375790322741561e-10,4.97414966260242e-13,3.6205457724218226e-10,4.0054139081077373e-16,2.4512685395842006e-12,4.9925748863999345e-21,9.011046314203678e-17,4.673712330071486e-19,1.5343996997276422e-16,2.3934095338087094e-06,3.995641714511675e-05,1e-30,1.679806055574411e-09,1e-30,1.6163082739452852e-13,1e-30,2.054662476213236e-07,6.24180233675522e-11,3.403191823256508e-15,2.163801836515591e-11,4.871957631548367e-13,1e-30,1e-30,1.0431978975560497e-14,0.1539999991302116,3.417617642501919e-05,2.9260148577297686e-10,0.00025155610242611767,4.466276527057121,2.598875781430033e-06,3.9956479563140116e-05,7.437500436720316e-06,4.787238868955191e-12,4.66434014796805e-13,6.090475076068287e-10,5.380764472404164e-10,1.5390734120577136e-16
245.0,7.086774953227395e-15,3.660716639590596e-09,7.467721727909672e-06,3.2939504331765604e-12,1.5200056360121519e-12,4.812142796848378e-13,5.958433213344059e-10,4.4156418726664885e-15,1e-30,2.4735108553608136e-15,2.3263496222862953e-15,3.594875731166223e-16,4.4644794705997046e-12,5.37510388072258e-10,4.948972043782337e-13,3.625120792089484e-10,1e-30,2.457264155638027e-12,4.989052232955722e-21,9.055184332962376e-17,4.712400818458256e-19,1.539466920288716e-16,2.400122237570698e-06,4.0152019675970005e-05,1e-30,1.690014096585501e-09,1e-30,1.6359451250194157e-13,1e-30,2.0706429697646093e-07,6.303463710644401e-11,3.519383915011712e-15,2.1840381207177106e-11,4.867615494787279e-13,2.7749433548465105e-17,1e-30,1.034446959430681e-14,0.15399999912958273,3.4345659609147213e-05,2.9115760517630935e-10,0.000251564863845437,4.4641281385723905,2.607186534547159e-06,4.015208271060711e-05,7.467722214671222e-06,4.813956069188712e-12,4.847336635998495e-13,6.17683702541583e-10,5.380052852766363e-10,1.5441793211071744e-16
246.0,6.739279570152072e-15,3.6455833401743785e-09,7.4979437092692945e-06,3.3643337007027636e-12,1.544858460486744e-12,4.782021006629234e-13,6.026035831119971e-10,4.37320552508685e-15,1e-30,2.460781698486367e-15,8.806961921052493e-16,1e-30,4.447631668343542e-12,5.3904421526902e-10,4.938715620414063e-13,3.6270898462685413e-10,2.0458420183117892e-17,2.4586289098603715e-12,4.986561949019266e-21,9.06523668364873e-17,4.751293084010396e-19,1.5445481457809201e-16,2.4068278704034342e-06,4.034768197146778e-05,1e-30,1.689252645480198e-09,1e-30,1.6345084557714648e-13,1e-30,2.0866778313652663e-07,6.365447774191176e-11,3.4801752110205002e-15,2.1979678688385017e-11,4.863308340577235e-13,1.2042430640661357e-16,1e-30,1.0496721478221224e-14,0.15399999912775453,3.4515198096085194e-05,2.8972744042092653e-10,0.000251573627917743,4.461989629684344,2.615495653539961e-06,4.034774562594552e-05,7.497944195600129e-06,4.909192161189508e-12,4.816822758739439e-13,6.24583261800382e-10,5.395380868310614e-10,1.5492994388649305e-16
247.0,6.854495127516491e-15,3.632760361954879e-09,7.528200837576696e-06,3.3780629669247506e-12,1.5435476225287368e-12,4.4304465540563616e-13,6.031863204755843e-10,4.484268026045392e-15,1e-30,2.3837734422994734e-15,9.392419557578755e-16,1.477144405331887e-16,4.366378516522466e-12,5.25205818258943e-10,4.788305169708045e-13,3.6402251550486083e-10,1e-30,2.4441876005221777e-12,4.980519437461441e-21,8.959112666871737e-17,4.786458326268509e-19,1.5483408596111297e-16,2.4135547353468006e-06,4.054408855543494e-05,1e-30,1.669053137554495e-09,1e-30,1.5959174377191635e-13,1e-30,2.102833367397648e-07,6.427990839180491e-11,3.208483383895992e-15,2.1892924347429147e-11,4.858961851015443e-13,1e-30,1e-30,1.0638101388746139e-14,0.1539999991403487,3.4685479876629825e-05,2.883050785391538e-10,0.0002515823890492466,4.459852292620968,2.6238380720865653e-06,4.054415283534333e-05,7.5282013234728816e-06,4.9216105894534876e-12,4.4625313878953215e-13,6.250792448230135e-10,5.256846487759138e-10,1.5531273179373981e-16
248.0,6.838648564362949e-15,3.6150210155881613e-09,7.558418238874682e-06,3.4113608075194855e-12,1.5510814317586045e-12,4.871139559642047e-13,6.145522660429616e-10,4.370434523723005e-15,1e-30,2.2812891039995968e-15,1.3744176257155069e-15,3.166995131489366e-18,4.376299702030723e-12,5.228438766187119e-10,4.743282262091119e-13,3.668488622789745e-10,2.195153265107565e-19,2.4589920017072303e-12,4.975572704006044e-21,9.067992187667249e-17,4.825181062985738e-19,1.5531755953073744e-16,2.420203380484595e-06,4.074203329946095e-05,1e-30,1.6924736744201625e-09,1e-30,1.6408651305155114e-13,1e-30,2.1190681303219596e-07,6.491360913353325e-11,3.510245697174011e-15,2.2195542662798635e-11,4.854425750222283e-13,9.071995447618334e-17,1e-30,1.0540523061682396e-14,0.15399999913972037,3.485724482393082e-05,2.868844066853678e-10,0.00025159117679193993,4.457706943245855,2.6321101935167907e-06,4.0742098213070086e-05,7.558418724317256e-06,4.96244223927809e-12,4.906242016613787e-13,6.367478087057602e-10,5.233182048449211e-10,1.55800077637036e-16
