Index,Time,Initial_pH,Final_pH,NO_nM,NO2_nM,NO2-_uM,NO3-_uM,H+_uM,OH-_nM,OH_pM,ONOO-_nM,HONO_uM,HONO2_uM,O3_gas,NO2_gas,N2O4_gas,HONO_gas,HONO2_gas,H2O2_gas,N2O4_source,plasma_on,Aq_H_M,Aq_H2_M,Aq_O_M,Aq_O2_M,Aq_O3_M,Aq_N2_M,Aq_NO_M,Aq_NO2_M,Aq_NO3_M,Aq_N2O_M,Aq_N2O3_M,Aq_N2O4_M,Aq_N2O5_M,Aq_OH_M,Aq_HO2_M,Aq_HO3_M,Aq_H2O2_M,Aq_HONO_M,Aq_HONO2_M,Aq_ONOOH_M,Aq_O2NOOH_M,Aq_H+_M,Aq_OH-_M,Aq_O-_M,Aq_O2-_M,Aq_O3-_M,Aq_HO2-_M,Aq_NO2-_M,Aq_NO3-_M,Aq_ONOO-_M,Aq_O2NOO-_M
112,112.0,6.5,5.116444100538612,1e-11,31.886435197664888,0.2628697503484429,7.069041621717012,7.648141238278716,1.3075072345677565,1.8034246179836312e-06,1.2687093806187672e-05,0.005050060242291311,1e-14,1.4300327994254824e+16,997341777316940.0,272767907995.33237,8326675.153324406,970029894672196.5,2860065598850.965,equilibrium,True,1e-20,1e-20,1e-20,0.00025050782839874524,2.3239058330890755e-05,0.0005,1e-20,3.188643519766489e-08,1e-20,1e-20,1e-20,5.806222883250357e-11,1e-20,1.8034246179836312e-18,2.921189864962093e-15,5.403742489446776e-12,4.749471165207474e-09,5.05006024229131e-09,1e-20,3.5980974609461377e-13,2.6027319696255693e-12,7.648141238278716e-06,1.3075072345677565e-09,6.411891147908148e-15,1.9162513541250912e-14,1.9782338474103983e-12,1.4269328474598133e-14,2.628697503484429e-07,7.069041621717011e-06,1.2687093806187672e-14,4.3099239577040256e-13
113,113.0,6.5,5.11677302850147,2.02125987774133e-08,31.90726814533835,0.26463548129512343,7.0614858487505145,7.642350846756613,1.3084978955512239,2.3105776877954537e-06,1.583356561402522e-05,0.0050801330939487825,1e-14,1.4296237398979444e+16,1006050795180966.6,277552451310.7605,8472730.964058788,965799899107142.8,2859247479795.8887,equilibrium,True,1e-20,1e-20,1e-20,0.00025051107048011147,2.3229022668792367e-05,0.0005,2.02125987774133e-17,3.190726814533835e-08,1e-20,1e-20,1e-20,5.813824170051121e-11,1e-20,2.3105776877954537e-18,4.0455414289746204e-14,3.949513409597188e-12,4.7481246013273e-09,5.080133093948783e-09,1e-20,4.613804726304033e-13,4.117761339714073e-12,7.642350846756613e-06,1.3084978955512239e-09,4.68634150410574e-15,1e-20,1.4458145178801514e-12,2.3376521071240258e-15,2.646354812951234e-07,7.061485848750515e-06,1.583356561402522e-14,6.787834086706641e-13
114,114.0,6.5,5.117607852421231,1.9679371892285556e-08,31.91263729544807,0.26363420021201805,7.0478105168093155,7.627674424469836,1.3110155787412991,2.0948182534121326e-06,1.4514073729446387e-05,0.005051192772270995,1e-14,1.4288095974399932e+16,1002561396583221.0,275630457757.5026,8414059.047401218,964008451344075.6,2857619194879.9863,equilibrium,True,1e-20,1e-20,1e-20,0.0002505084463165524,2.321812851179325e-05,0.0005,1.9679371892285556e-17,3.191263729544807e-08,1e-20,1e-20,1e-20,5.8157812109049785e-11,1e-20,2.0948182534121325e-18,2.462221758461308e-15,4.516760653762596e-12,4.745420878696858e-09,5.0511927722709945e-09,1e-20,4.1790801922885604e-13,3.5362660333032563e-12,7.627674424469836e-06,1.3110155787412992e-09,5.374353986308459e-15,1.608457461577261e-14,1.6579604722910433e-12,2.342182006057102e-15,2.6363420021201804e-07,7.0478105168093155e-06,1.4514073729446387e-14,5.855983721134408e-13
115,115.0,6.5,5.11785275189606,1e-11,31.905106218810204,0.26323203920381594,7.043912753622994,7.623374377038028,1.3117550713719375,2.282430788896256e-06,1.5668595430297654e-05,0.005040644195430606,1e-14,1.4279575680973704e+16,1000303694767297.4,274390452491.70166,8376205.910231897,963979000575831.4,2855915136194.7407,equilibrium,True,1e-20,1e-20,1e-20,0.00025050720132659214,2.320523149407312e-05,0.0005,1e-20,3.1905106218810204e-08,1e-20,1e-20,1e-20,5.813033542792679e-11,1e-20,2.282430788896256e-18,5.776141156731023e-15,3.941164007028971e-12,4.74259115373333e-09,5.0406441954306065e-09,1e-20,4.552642731515561e-13,4.144149873082869e-12,7.623374377038028e-06,1.3117550713719376e-09,4.692086230852436e-15,1.2970410546272964e-14,1.4473869347990786e-12,2.3425142404515723e-15,2.632320392038159e-07,7.043912753622994e-06,1.5668595430297653e-14,6.856830037143993e-13
116,116.0,6.5,5.117036592136554,1.9863730481062792e-08,31.902138377294364,0.2631237373322415,7.05836090799462,7.637714281529872,1.3092922347500244,2.137737778445838e-06,1.4719211769108484e-05,0.005048048090583472,1e-14,1.4272609685140664e+16,998480641688064.5,273391210903.47165,8345702.468071003,967241114633950.4,2854521937028.133,equilibrium,True,1e-20,1e-20,1e-20,0.00025050656656470997,2.3194293716604612e-05,0.0005,1.986373048106279e-17,3.190213837729436e-08,1e-20,1e-20,1e-20,5.8119499550339066e-11,1e-20,2.137737778445838e-18,2.3131330888569662e-15,4.228382721307333e-12,4.740277347152382e-09,5.0480480905834714e-09,1e-20,4.2607520065647595e-13,3.847514265569187e-12,7.637714281529872e-06,1.3092922347500244e-09,5.025231763158069e-15,1.504686001428722e-14,1.5500663313888633e-12,2.335719993181034e-15,2.6312373733224147e-07,7.058360907994621e-06,1.4719211769108484e-14,6.359153228253756e-13
117,117.0,6.5,5.117038526223262,1e-11,31.879791826978835,0.26097852535787236,7.060471913284712,7.637680267814747,1.3092980655637363,1e-08,1.327378451235137e-05,0.005006869744624132,1e-14,1.4269353319538148e+16,989290748465225.5,268381851972.58765,8192783.802343695,970198759282771.8,2853870663907.6294,equilibrium,True,1e-20,1e-20,1e-20,0.0002505021237510634,2.3193325761588213e-05,0.0005,1e-20,3.1879791826978835e-08,1e-20,1e-20,1e-20,5.8038009451005535e-11,1e-20,1e-20,2.8005429530402062e-15,5.175364595668889e-12,4.739195832126981e-09,5.006869744624132e-09,1e-20,3.7797936129458313e-13,2.814009379456548e-12,7.637680267814747e-06,1.3092980655637362e-09,6.1508233775682244e-15,1.8386062515589864e-14,1.897223214281159e-12,2.3353254148474154e-15,2.6097852535787237e-07,7.060471913284712e-06,1.3273784512351369e-14,4.662802200289282e-13
118,118.0,6.5,5.116100976538728,2.0111996268820984e-08,31.887593592185464,0.25983485855040755,7.078121923314235,7.654186209775206,1.3064746174159168,2.4388816226989086e-06,1.6566908628520074e-05,0.004995701538725502,1e-14,1.4270254217037818e+16,983322710213706.0,265153515148.55722,8094233.675179629,975207254038239.4,2854050843407.5635,equilibrium,True,1e-20,1e-20,1e-20,0.0002504996553958519,2.3197290534493953e-05,0.0005,2.0111996268820985e-17,3.188759359218546e-08,1e-20,1e-20,1e-20,5.806650261996526e-11,1e-20,2.4388816226989086e-18,1e-20,3.2293609640388157e-12,4.739494779461936e-09,4.9957015387255015e-09,1e-20,4.864205912409408e-13,4.865271050921806e-12,7.654186209775206e-06,1.3064746174159168e-09,3.827510444222735e-15,1e-20,1.1804924756558142e-12,2.329058565871149e-15,2.598348585504076e-07,7.078121923314235e-06,1.6566908628520074e-14,8.00594139932409e-13
119,119.0,6.5,5.113811915408902,2.00823836777137e-08,31.898019104263284,0.2613277700874778,7.117079150718786,7.694636080333571,1.2996066215015034,2.2710144222857724e-06,1.542291259644394e-05,0.005050957262384365,1e-14,1.427345782796125e+16,989337381271430.5,268407154329.62357,8193556.197121365,980366475877823.4,2854691565592.25,equilibrium,True,1e-20,1e-20,1e-20,0.0002505028139598817,2.3199445076235276e-05,0.0005,2.00823836777137e-17,3.1898019104263286e-08,1e-20,1e-20,1e-20,5.8104474790798866e-11,1e-20,2.2710144222857723e-18,5.051076061818539e-15,3.839238147625177e-12,4.7405581257115005e-09,5.050957262384365e-09,1e-20,4.5285269517848243e-13,4.2546826812640555e-12,7.694636080333571e-06,1.2996066215015035e-09,4.528657071913906e-15,1.2639809522110477e-14,1.3969113909887487e-12,2.313732775319149e-15,2.6132777008747784e-07,7.117079150718786e-06,1.542291259644394e-14,6.973757371079634e-13
120,120.0,6.5,5.113530971965623,1.957159016290371e-08,31.889911889902454,0.26315500521543267,7.120230578624795,7.699615321407212,1.2987661828037613,2.0252321671913117e-06,1.3918197265585285e-05,0.0050895655179059055,1e-14,1.4276495833138022e+16,995336270689654.1,271672019196.58337,8293221.401017496,979837969035755.4,2855299166627.6045,equilibrium,True,1e-20,1e-20,1e-20,0.00025050689966002844,2.3200408641119188e-05,0.0005,1.957159016290371e-17,3.1889911889902454e-08,1e-20,1e-20,1e-20,5.807490532584764e-11,1e-20,2.0252321671913116e-18,2.508772446601627e-15,4.608185967675993e-12,4.741567038316231e-09,5.089565517905905e-09,1e-20,4.036503038025511e-13,3.4269818616985043e-12,7.699615321407212e-06,1.2987661828037614e-09,5.432409450910531e-15,1.6248694547029636e-14,1.675715099978678e-12,2.3121847005414232e-15,2.631550052154327e-07,7.120230578624794e-06,1.3918197265585285e-14,5.623150338792411e-13
121,121.0,6.5,5.11335679010269,1.9684358451808235e-08,31.903032081220687,0.26502685290228156,7.12144740036649,7.702704014392284,1.29824539296348,2.002442692038609e-06,1.3822061227724357e-05,0.005127824299556121,1e-14,1.4276517848767664e+16,1001803734946759.5,275214013012.02313,8401346.40777876,978642263365361.8,2855303569753.5327,equilibrium,True,1e-20,1e-20,1e-20,0.0002505107056090241,2.3196644206199086e-05,0.0005,1.9684358451808234e-17,3.190303208122069e-08,1e-20,1e-20,1e-20,5.8122767539343986e-11,1e-20,2.002442692038609e-18,4.335326696033376e-14,5.0100477192050715e-12,4.741574296190572e-09,5.127824299556121e-09,1e-20,3.9903306273344443e-13,2.934383340110598e-12,7.702704014392283e-06,1.29824539296348e-09,5.899789064429939e-15,4.6565097905540624e-15,1.819873717785239e-12,2.3108860940845524e-15,2.6502685290228157e-07,7.12144740036649e-06,1.3822061227724357e-14,4.802188672131454e-13
122,122.0,6.5,5.113552949618892,2.0578022011536276e-08,31.905240087533727,0.2649745977042094,7.118021479717679,7.699225689023518,1.2988319090714135,2.428484008661794e-06,1.6455156123710518e-05,0.005124498123846231,1e-14,1.4272245372326784e+16,1001879778446092.1,275255795708.9331,8402621.891198918,977839249204455.2,2854449074465.357,equilibrium,True,1e-20,1e-20,1e-20,0.00025051031306854565,2.318994972084761e-05,0.0005,2.0578022011536275e-17,3.1905240087533725e-08,1e-20,1e-20,1e-20,5.8130817277225515e-11,1e-20,2.4284840086617944e-18,1.3089373825241695e-14,3.934034804637317e-12,4.74015535682791e-09,5.124498123846231e-09,1e-20,4.842237466141525e-13,4.078690146179408e-12,7.699225689023517e-06,1.2988319090714136e-09,4.637007394987072e-15,1.0356177887529226e-14,1.4303034719562194e-12,2.311545612652219e-15,2.649745977042094e-07,7.118021479717678e-06,1.645515612371052e-14,6.680219345625011e-13
123,123.0,6.5,5.112175501849194,2.044167129739305e-08,31.91762279424007,0.2692663834051497,7.138188161018909,7.7236840181695126,1.2947189419610856,2.372632513799487e-06,1.5973933945691333e-05,0.0052240422659506815,1e-14,1.426422271116174e+16,1018524097306920.9,284477463442.4928,8684127.997080548,976913478507293.8,2852844542232.348,equilibrium,True,1e-20,1e-20,1e-20,0.0002505185687992904,2.3168358524436087e-05,0.0005,2.044167129739305e-17,3.191762279424007e-08,1e-20,1e-20,1e-20,5.817601069702618e-11,1e-20,2.372632513799487e-18,1e-20,3.6163703718101457e-12,4.737490441139812e-09,5.224042265950681e-09,1e-20,4.726339476239025e-13,4.497533934322245e-12,7.723684018169512e-06,1.2947189419610857e-09,4.250612793713945e-15,1.341009253009437e-14,1.3110193476263972e-12,2.300588111117955e-15,2.692663834051497e-07,7.138188161018909e-06,1.5973933945691334e-14,7.344457125996172e-13
124,124.0,6.5,5.113106531414992,1.9825816020485544e-08,31.91652755656701,0.2681920024240452,7.122722201824071,7.70714391447654,1.2974975050436284,2.023529333090777e-06,1.3884483939591369e-05,0.005192055642188135,1e-14,1.4253856277913376e+16,1013756120308982.4,281820271105.63855,8603012.965728447,975438255263298.8,2850771255582.6753,equilibrium,True,1e-20,1e-20,1e-20,0.00025051577812718084,2.3153937026169594e-05,0.0005,1.9825816020485543e-17,3.191652755656701e-08,1e-20,1e-20,1e-20,5.8172003737619555e-11,1e-20,2.0235293330907773e-18,1.7780746520308983e-14,4.721230692178155e-12,4.734047766241493e-09,5.192055642188135e-09,1e-20,4.0254081734161256e-13,3.3356928636604758e-12,7.70714391447654e-06,1.2974975050436283e-09,5.559882413735743e-15,1.2057940164678973e-14,1.714700787155035e-12,2.305338965478281e-15,2.6819200242404516e-07,7.122722201824071e-06,1.3884483939591369e-14,5.455798733439719e-13
125,125.0,6.5,5.110095141679279,2.0427912600047402e-08,31.936513919790254,0.27235706453718284,7.1721842436435725,7.7607708139160225,1.2885318017785885,1e-08,1.5085772001485595e-05,0.0053093768219821145,1e-14,1.4244281167377972e+16,1031645908763222.2,291854618617.22534,8909327.417155711,978621120149446.0,2848856233475.594,equilibrium,True,1e-20,1e-20,1e-20,0.000250523552695868,2.3130256030774354e-05,0.0005,2.04279126000474e-17,3.1936513919790255e-08,1e-20,1e-20,1e-20,5.82449768260416e-11,1e-20,1e-20,8.285852232761542e-15,3.80520321818435e-12,4.730866786309975e-09,5.309376821982115e-09,1e-20,4.4681680989045144e-13,4.318754323054447e-12,7.760770813916022e-06,1.2885318017785885e-09,4.451101801265283e-15,1.1267958465646257e-14,1.3726223508915242e-12,2.2830893307576992e-15,2.723570645371828e-07,7.1721842436435725e-06,1.5085772001485595e-14,7.013584500899119e-13
126,126.0,6.5,5.110891978351304,2.0434074140798816e-08,31.917273947606553,0.271552258612485,7.1587627862983165,7.746544528989255,1.290898149829761,2.281869557312578e-06,1.5293401199177054e-05,0.005283983922440992,1e-14,1.4234221983903024e+16,1028616468441038.9,290143066281.49023,8857079.554082964,976899068238569.5,2846844396780.605,equilibrium,True,1e-20,1e-20,1e-20,0.0002505214711942759,2.3115628215419082e-05,0.0005,2.0434074140798817e-17,3.1917273947606554e-08,1e-20,1e-20,1e-20,5.8174735073937504e-11,1e-20,2.2818695573125783e-18,5.5548415585204266e-15,3.560177657108534e-12,4.727526116638524e-09,5.2839839224409925e-09,1e-20,4.5346800851360706e-13,4.531499278275278e-12,7.746544528989255e-06,1.2908981498297608e-09,4.172708268416508e-15,1.1383699158066848e-14,1.2866705657644914e-12,2.2869190633738704e-15,2.71552258612485e-07,7.158762786298317e-06,1.5293401199177054e-14,7.374051678906264e-13
127,127.0,6.5,5.109948214838718,2.0401956626639983e-08,31.922246490506666,0.271448582320139,7.175718319417216,7.7633968165197595,1.2880959503151634,2.1126705410057965e-06,1.4333714880923889e-05,0.00529345724284204,1e-14,1.422494455775414e+16,1029631698691226.9,290716083321.63135,8874571.812558824,978890269219927.2,2844988911550.828,equilibrium,True,1e-20,1e-20,1e-20,0.00025052063755936094,2.3101066331112116e-05,0.0005,2.0401956626639983e-17,3.192224649050667e-08,1e-20,1e-20,1e-20,5.819289266501418e-11,1e-20,2.1126705410057965e-18,1e-20,4.819733109125946e-12,4.7244445998498e-09,5.2934572428420405e-09,1e-20,4.194341438990502e-13,3.9539688346845814e-12,7.76339681651976e-06,1.2880959503151633e-09,5.6447953800143326e-15,5.2845177845546116e-14,1.7407940674335451e-12,2.279059912726972e-15,2.71448582320139e-07,7.175718319417216e-06,1.433371488092389e-14,6.44767677953154e-13
128,128.0,6.5,5.109372529966319,2.0416071910543225e-08,31.92378190621814,0.2703138018351178,7.187151127058638,7.773694514859878,1.286389628629009,2.1531574115085634e-06,1.4460674705767853e-05,0.005278320258384293,1e-14,1.421523718230658e+16,1025434958774600.2,288351017572.36597,8802374.410910228,981638998003758.1,2843047436461.316,equilibrium,True,1e-20,1e-20,1e-20,0.00025051764370254294,2.3087936890514233e-05,0.0005,2.0416071910543224e-17,3.192378190621814e-08,1e-20,1e-20,1e-20,5.8198518640963355e-11,1e-20,2.1531574115085632e-18,1.013774311152986e-15,4.028926716079505e-12,4.721220390060725e-09,5.2783202583842925e-09,1e-20,4.2726242536248694e-13,4.034114910108915e-12,7.773694514859878e-06,1.286389628629009e-09,4.706814476155368e-15,1.4415751317713128e-14,1.4511464428878335e-12,2.2736970312480896e-15,2.7031380183511775e-07,7.187151127058638e-06,1.4460674705767852e-14,6.541412867481484e-13
129,129.0,6.5,5.108626469735126,2.051242434011295e-08,31.93517780658741,0.2727676891278381,7.1980627424147485,7.787060166351881,1.2841816791471938,2.112783604969261e-06,1.4260924078942012e-05,0.005335394061771227,1e-14,1.4206076150303612e+16,1033515820966645.5,292913581003.00446,8941653.931850111,981697457843206.4,2841215230060.722,equilibrium,True,1e-20,1e-20,1e-20,0.00025052205597615815,2.306832532273935e-05,0.0005,2.051242434011295e-17,3.193517780658741e-08,1e-20,1e-20,1e-20,5.824020358653143e-11,1e-20,2.1127836049692606e-18,1e-20,4.69363727259262e-12,4.7181775790698316e-09,5.335394061771227e-09,1e-20,4.1887742551650705e-13,3.2854024916652053e-12,7.787060166351881e-06,1.2841816791471938e-09,5.474569927773855e-15,1.745843688266343e-14,1.687718298000547e-12,2.267081972033909e-15,2.727676891278381e-07,7.198062742414748e-06,1.4260924078942013e-14,5.331926876121207e-13
130,130.0,6.5,3.8987148296837075,1e-11,31.924903282946918,0.25561560040935066,125.69379197590122,126.26563591263,0.07919811220062829,1.2150697882795748e-06,1.0911478464038052e-05,0.0810723126237511,1e-14,1.419780854127109e+16,1045833236817614.5,299937059448.0493,9156056.80603011,980409331880263.2,2839561708254.218,equilibrium,True,1e-20,1e-20,1e-20,0.00025047413391668383,2.310245173115516e-05,0.0005,1e-20,3.192490328294692e-08,1e-20,1e-20,1e-20,5.820257398173685e-11,1e-20,1.2150697882795747e-18,2.392887904674886e-15,7.630083455302569e-12,4.715336505552498e-09,8.10723126237511e-08,1e-20,2.405854884357108e-13,2.4476718063131123e-12,0.00012626563591263,7.919811220062829e-11,5.488361464664159e-16,9.72069359230748e-16,1.691963394036873e-13,8.904676571505094e-17,2.556156004093507e-07,0.00012569379197590122,1.0911478464038053e-14,2.4413457909851588e-14
131,131.0,6.5,5.107777220469332,2.109841453214305e-08,31.92838792668181,0.2777659082448983,7.208309022243775,7.802302416784282,1.281672955733429,2.3208627802128752e-06,1.5507793901698992e-05,0.00544379506062895,1e-14,1.4187983068394724e+16,1049147420285587.6,301841036957.8516,9214178.754245626,980327713628743.5,2837596613678.945,equilibrium,True,1e-20,1e-20,1e-20,0.00025053128067874513,2.3029054011213703e-05,0.0005,2.109841453214305e-17,3.192838792668181e-08,1e-20,1e-20,1e-20,5.821530847451124e-11,1e-20,2.3208627802128752e-18,1e-20,4.4227522315439825e-12,4.712168186353709e-09,5.44379506062895e-09,1e-20,4.595865607851538e-13,3.5914809856094926e-12,7.802302416784281e-06,1.281672955733429e-09,5.1493110060470865e-15,1.6148301924267045e-14,1.5871890846322243e-12,2.2582287888317233e-15,2.7776590824489825e-07,7.208309022243774e-06,1.5507793901698993e-14,5.81430100943133e-13
132,132.0,6.5,5.109897624373493,2.056807833779139e-08,31.9253964306873,0.27310274912856997,7.174968968798364,7.764301218370683,1.2879459102373894,2.3201327361860967e-06,1.5544548292016033e-05,0.0053263351951469366,1e-14,1.4174687415066588e+16,1027807611685630.8,289686935325.0777,8843155.429616358,980763036074080.0,2834937483013.3174,equilibrium,True,1e-20,1e-20,1e-20,0.0002505209208073953,2.301733867861576e-05,0.0005,2.056807833779139e-17,3.19253964306873e-08,1e-20,1e-20,1e-20,5.8204406453331967e-11,1e-20,2.3201327361860967e-18,7.060293651838908e-17,3.8332936028527466e-12,4.707752978179757e-09,5.3263351951469365e-09,1e-20,4.59178814351744e-13,4.241694203301904e-12,7.764301218370683e-06,1.2879459102373893e-09,4.4837317267538655e-15,1e-20,1.3818370149973354e-12,2.270608074899694e-15,2.7310274912856996e-07,7.174968968798364e-06,1.5544548292016034e-14,6.879793411891319e-13
133,133.0,6.5,5.107775573227806,2.0029755114312075e-08,31.924513794666336,0.2773525324045478,7.208749639980191,7.802332010300787,1.2816680944676242,1.8394972568655418e-06,1.2540769628845172e-05,0.005435714130566937,1e-14,1.4166084554290248e+16,1042903702093699.5,298259076097.52893,9104833.689736277,983006785723949.5,2833216910858.05,equilibrium,True,1e-20,1e-20,1e-20,0.0002505290827620694,2.2994880499834133e-05,0.0005,2.0029755114312074e-17,3.1924513794666336e-08,1e-20,1e-20,1e-20,5.820115193239789e-11,1e-20,1.839497256865542e-18,2.944693090721507e-15,5.42828843288204e-12,4.704895167441533e-09,5.435714130566937e-09,1e-20,3.6331465935700666e-13,2.5506216797426663e-12,7.802332010300787e-06,1.2816680944676242e-09,6.320833470357286e-15,1.8868349658237085e-14,1.9479485013028704e-12,2.2547706804630716e-15,2.773525324045478e-07,7.208749639980191e-06,1.2540769628845172e-14,4.140822713680677e-13
